Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
67.500000,1.139708,-0.026882,104.601990,-1.178016,0.473095,103.859947,-19.660007,-0.676270,150.031204,20.048441,0.105206,148.816437,-17.860628,-1.434200,93.078598,17.356535,0.774048,90.585625,-15.160114,4.595749,53.060303,14.806280,4.630932,50.810116,-10.773647,-27.457850,24.710400,10.744013,-28.423418,24.093904,-13.315509,-27.185158,12.400636,13.479307,-28.545176,11.722757,,0.858601,0.986994,0.244262,0.732238,1.010525,0.246222,0.921420,1.057646,0.276550,0.804155,0.995331,0.383239,0.800404,1.106526,0.320835,0.715525,1.049520,0.249906,0.759978,2.007273,0.412265,0.862521,2.087672,0.386670,0.988121,2.092232,0.516642,1.033200,2.141067,0.718497,0.895664,2.204923,0.562999,0.907109,2.195164,0.696572
68.000000,1.169992,-0.045078,104.671478,-1.202737,0.476299,103.926636,-19.632341,-0.774742,150.077942,20.020605,0.052673,148.877411,-17.819233,-1.457832,93.153313,17.308979,0.796116,90.653137,-15.156438,5.187332,53.222759,14.789581,5.245964,50.945316,-10.773434,-26.811699,24.901909,10.727533,-27.803722,24.313265,-13.279308,-26.438890,12.599832,13.448138,-27.893465,11.936806,,0.860799,0.985331,0.243325,0.732172,1.010643,0.245237,0.919179,1.053033,0.276826,0.805954,0.995077,0.377504,0.814825,1.110000,0.326266,0.718540,1.053866,0.265161,0.761419,1.982238,0.442360,0.861516,2.065092,0.432266,0.989378,2.127559,0.444016,1.021981,2.198405,0.615330,0.900730,2.312319,0.490535,0.893172,2.349974,0.594656
68.500000,1.199357,-0.063923,104.741455,-1.226038,0.475975,103.994652,-19.606319,-0.872070,150.123062,19.996542,-0.002014,148.935287,-17.779005,-1.483803,93.231293,17.265356,0.816860,90.729660,-15.148240,5.770962,53.397884,14.766622,5.846508,51.102966,-10.771430,-26.149813,25.060032,10.708447,-27.161930,24.485596,-13.243838,-25.652323,12.766568,13.412584,-27.170773,12.103950,,0.863010,0.984063,0.242145,0.732104,1.011480,0.243903,0.917423,1.047221,0.278333,0.807960,0.996193,0.372709,0.829931,1.113428,0.331584,0.723777,1.055932,0.275958,0.763666,1.958686,0.474164,0.859201,2.048528,0.467092,0.991217,2.162009,0.370835,1.009578,2.245110,0.528875,0.906369,2.415696,0.412317,0.878101,2.471028,0.509396
69.000000,1.226511,-0.083809,104.812210,-1.248434,0.473591,104.063538,-19.582579,-0.967686,150.165176,19.974287,-0.056026,148.992416,-17.739403,-1.513939,93.314041,17.224478,0.836262,90.811340,-15.134986,6.345650,53.589760,14.740503,6.435646,51.275082,-10.767149,-25.468605,25.175409,10.687039,-26.500422,24.615423,-13.211145,-24.813940,12.894394,13.373934,-26.394403,12.228590,,0.865175,0.982665,0.240631,0.732149,1.012028,0.242218,0.916812,1.040182,0.280734,0.808571,0.997082,0.368801,0.846098,1.119110,0.335076,0.727730,1.057616,0.284540,0.765304,1.938946,0.497962,0.859416,2.031018,0.498089,0.991626,2.187467,0.321783,0.997858,2.295224,0.453589,0.911089,2.490244,0.351990,0.865104,2.596900,0.433848
69.500000,1.251943,-0.103420,104.883453,-1.270203,0.469833,104.133026,-19.561716,-1.059280,150.206024,19.953884,-0.109367,149.049042,-17.700779,-1.544456,93.399841,17.187040,0.856049,90.896736,-15.117408,6.909416,53.794895,14.710921,7.015190,51.457409,-10.759953,-24.765154,25.242342,10.663080,-25.823242,24.708929,-13.182627,-23.926830,12.978057,13.333376,-25.575956,12.315997,,0.867357,0.981213,0.238761,0.731950,1.012055,0.240799,0.917574,1.034205,0.282806,0.808715,0.998460,0.364623,0.861073,1.124345,0.338499,0.733573,1.059361,0.294659,0.764973,1.915642,0.520439,0.859191,2.009111,0.530972,0.990670,2.221574,0.295610,0.985137,2.353142,0.391232,0.914330,2.576280,0.307507,0.852869,2.740985,0.373307
70.000000,1.276513,-0.122780,104.954758,-1.291308,0.464260,104.203506,-19.541967,-1.148472,150.247284,19.936001,-0.162575,149.105774,-17.663645,-1.573849,93.486771,17.153101,0.876476,90.987144,-15.097811,7.465115,54.006378,14.677431,7.582718,51.652088,-10.750751,-24.047087,25.279394,10.636850,-25.126299,24.758362,-13.154951,-23.012861,13.032400,13.290013,-24.707041,12.358251,,0.869328,0.979890,0.236555,0.731847,1.012710,0.239290,0.918043,1.027243,0.284343,0.808694,1.001143,0.360261,0.874427,1.128631,0.341404,0.743053,1.058259,0.302184,0.764423,1.891584,0.543349,0.857799,1.990911,0.558613,0.990133,2.258136,0.293247,0.971416,2.405910,0.350238,0.917716,2.666365,0.275161,0.839826,2.865842,0.340598
70.500000,1.299218,-0.142166,105.025948,-1.311271,0.457260,104.274231,-19.524298,-1.233837,150.287674,19.920576,-0.213566,149.162109,-17.627239,-1.603485,93.575409,17.123102,0.896275,91.081322,-15.075360,8.010796,54.226501,14.641955,8.137051,51.857819,-10.738492,-23.310474,25.275818,10.607829,-24.407232,24.761084,-13.130480,-22.061848,13.048751,13.244508,-23.786325,12.354555,,0.870916,0.978487,0.234069,0.732010,1.013226,0.236402,0.919606,1.018831,0.286994,0.807361,1.003989,0.356496,0.886239,1.134134,0.342951,0.749878,1.056015,0.303979,0.762029,1.872525,0.560601,0.857967,1.975142,0.574880,0.988804,2.285310,0.314213,0.958895,2.455339,0.353951,0.919588,2.730488,0.272708,0.829110,2.971471,0.347590
71.000000,1.319527,-0.160641,105.096291,-1.330612,0.450073,104.344826,-19.509199,-1.313164,150.328186,19.906166,-0.262005,149.219666,-17.594421,-1.632053,93.663315,17.097801,0.916832,91.176056,-15.052445,8.543056,54.452404,14.605738,8.681709,52.067760,-10.723228,-22.550625,25.226070,10.575654,-23.670271,24.729130,-13.109968,-21.072376,13.023911,13.198792,-22.830296,12.317721,,0.872278,0.977233,0.230953,0.731822,1.013706,0.233486,0.922846,1.012935,0.290046,0.806017,1.008446,0.353118,0.896308,1.140499,0.342590,0.757048,1.053441,0.305753,0.757829,1.849922,0.570372,0.857134,1.954297,0.590902,0.985456,2.317261,0.359609,0.945477,2.514632,0.396734,0.919122,2.792210,0.294557,0.818791,3.091973,0.390857
71.500000,1.338381,-0.178417,105.165573,-1.349316,0.442509,104.415100,-19.495457,-1.389004,150.369553,19.892754,-0.308155,149.278961,-17.565035,-1.657303,93.749969,17.075075,0.937550,91.270538,-15.030491,9.064903,54.678837,14.569361,9.216343,52.279747,-10.705742,-21.775932,25.148861,10.541864,-22.915010,24.663021,-13.092469,-20.064106,12.975115,13.153811,-21.842703,12.249314,,0.873220,0.976070,0.227714,0.731521,1.014343,0.230288,0.925463,1.006283,0.292636,0.804331,1.012666,0.349400,0.902505,1.146444,0.341977,0.767490,1.049242,0.305950,0.752745,1.824008,0.579721,0.856571,1.933203,0.605404,0.982262,2.354903,0.423214,0.930975,2.575202,0.455614,0.917930,2.861099,0.336566,0.809394,3.211169,0.449843
72.000000,1.355849,-0.195347,105.233253,-1.366892,0.434402,104.484543,-19.483587,-1.459778,150.411179,19.882271,-0.350224,149.338058,-17.536545,-1.679436,93.835220,17.056726,0.958458,91.366425,-15.008911,9.574791,54.905716,14.532548,9.736115,52.497459,-10.685927,-20.982756,25.037287,10.505213,-22.135483,24.549616,-13.078458,-19.030584,12.895814,13.108452,-20.808235,12.135921,,0.873536,0.974755,0.224092,0.731762,1.014928,0.225573,0.928287,0.998820,0.295866,0.801929,1.017998,0.344897,0.905271,1.151766,0.340018,0.776626,1.043604,0.301361,0.745519,1.802866,0.586394,0.856791,1.916916,0.609839,0.978121,2.384897,0.484026,0.917612,2.625662,0.517749,0.915582,2.914790,0.383128,0.801590,3.300089,0.500036
72.500000,1.370873,-0.211155,105.298592,-1.383363,0.426991,104.552650,-19.473505,-1.524487,150.453293,19.871983,-0.388538,149.398651,-17.513296,-1.698738,93.917229,17.044067,0.979576,91.460022,-14.989820,10.069035,55.131332,14.497984,10.244514,52.714046,-10.664434,-20.168121,24.888615,10.466208,-21.335644,24.404572,-13.068435,-17.969362,12.785474,13.066145,-19.744366,11.997973,,0.873499,0.973599,0.220147,0.731390,1.015941,0.220370,0.932422,0.993697,0.299674,0.799805,1.025103,0.340799,0.906002,1.157812,0.336601,0.782900,1.036945,0.295709,0.738004,1.779600,0.587372,0.855608,1.894317,0.612005,0.972438,2.414265,0.543149,0.904450,2.687166,0.603171,0.910402,2.960523,0.424529,0.792587,3.400506,0.565646
73.000000,1.383659,-0.226139,105.361099,-1.398867,0.420010,104.619110,-19.465195,-1.584370,150.495285,19.862520,-0.423351,149.459869,-17.495689,-1.714760,93.995544,17.033350,0.999577,91.550652,-14.974003,10.547554,55.352898,14.465342,10.742733,52.927933,-10.641214,-19.335670,24.710947,10.426047,-20.518568,24.233694,-13.063692,-16.889587,12.654050,13.026973,-18.657913,11.840671,,0.872841,0.972726,0.215689,0.731134,1.016994,0.214631,0.936012,0.988831,0.303714,0.798066,1.032208,0.336800,0.902523,1.164414,0.332036,0.791493,1.029853,0.288386,0.729916,1.750942,0.585081,0.855520,1.869201,0.612767,0.966265,2.450369,0.612243,0.890197,2.752730,0.691316,0.903751,3.011820,0.472778,0.785505,3.504889,0.633566
73.500000,1.395249,-0.240036,105.420921,-1.413218,0.413418,104.683334,-19.458241,-1.639854,150.536987,19.854778,-0.453194,149.521042,-17.479631,-1.726582,94.071182,17.025949,1.019131,91.639099,-14.961139,11.013191,55.570492,14.434743,11.225937,53.140633,-10.617374,-18.487535,24.508926,10.384446,-19.677601,24.023935,-13.063282,-15.793140,12.505149,12.990747,-17.536137,11.651522,,0.871722,0.971655,0.211197,0.731681,1.017986,0.207889,0.938985,0.983364,0.308097,0.796409,1.038969,0.331420,0.896555,1.170053,0.326755,0.800761,1.022022,0.279679,0.720772,1.725125,0.581844,0.856734,1.849299,0.610776,0.959090,2.482973,0.679106,0.876747,2.807408,0.762506,0.896681,3.057917,0.519540,0.780426,3.587098,0.678981
74.000000,1.404780,-0.252655,105.477089,-1.425681,0.407883,104.744919,-19.452646,-1.689766,150.578537,19.847734,-0.478397,149.581848,-17.469265,-1.734203,94.142479,17.024681,1.038063,91.724007,-14.951703,11.461193,55.782753,14.407305,11.693790,53.349426,-10.593667,-17.618788,24.276016,10.341674,-18.813755,23.782822,-13.067876,-14.673027,12.333488,12.960776,-16.385380,11.443604,,0.870268,0.970568,0.207036,0.730915,1.019451,0.200581,0.942463,0.979885,0.312855,0.794896,1.047599,0.325857,0.888430,1.174175,0.321362,0.804799,1.013571,0.269950,0.712588,1.701023,0.577313,0.856522,1.823254,0.605315,0.950639,2.508772,0.734155,0.864362,2.869270,0.843304,0.886934,3.093385,0.553144,0.771922,3.673206,0.723083
74.500000,1.411555,-0.264660,105.528435,-1.437100,0.403049,104.804169,-19.448732,-1.734436,150.617905,19.841368,-0.500328,149.641891,-17.466246,-1.740204,94.208435,17.024857,1.054928,91.805702,-14.946522,11.887058,55.987385,14.382179,12.150520,53.554520,-10.570196,-16.729145,24.013443,10.298698,-17.934061,23.521753,-13.079303,-13.531454,12.144706,12.935361,-15.216410,11.225220,,0.868244,0.969975,0.201501,0.730844,1.021180,0.192884,0.945053,0.977318,0.317166,0.794492,1.057392,0.320652,0.877432,1.179265,0.313763,0.810183,1.004514,0.259328,0.705747,1.669998,0.568655,0.857105,1.792630,0.598993,0.941532,2.541078,0.794471,0.851548,2.936613,0.926356,0.876269,3.134545,0.586409,0.765176,3.764444,0.768721
75.000000,1.417022,-0.275833,105.576645,-1.447220,0.399014,104.860069,-19.445765,-1.776241,150.655426,19.835688,-0.517433,149.700363,-17.465282,-1.743187,94.271942,17.026588,1.069244,91.883331,-14.944288,12.299408,56.187237,14.360000,12.591648,53.755066,-10.547761,-15.827221,23.733664,10.256234,-17.032570,23.231955,-13.096889,-12.376488,11.948803,12.915892,-14.020876,10.990499,,0.865983,0.969224,0.196535,0.731744,1.022711,0.184295,0.947221,0.974332,0.322565,0.794919,1.064955,0.314842,0.865543,1.184019,0.306286,0.815994,0.996597,0.248569,0.698610,1.638090,0.558519,0.859250,1.766430,0.593053,0.931440,2.575407,0.858042,0.839773,2.997367,0.997675,0.863985,3.178073,0.619583,0.762236,3.845172,0.802019
75.500000,1.421002,-0.285801,105.620346,-1.455187,0.396038,104.912178,-19.443848,-1.813416,150.691269,19.831352,-0.529934,149.756210,-17.469500,-1.742405,94.331200,17.033371,1.081913,91.957092,-14.945096,12.693562,56.380493,14.339835,13.013126,53.950146,-10.527163,-14.906235,23.428171,10.214199,-16.106405,22.911224,-13.120389,-11.199406,11.737904,12.904681,-12.795515,10.741422,,0.863529,0.968332,0.192224,0.731114,1.024605,0.176028,0.948585,0.972273,0.327555,0.795089,1.073687,0.308496,0.852568,1.185969,0.299390,0.818219,0.989557,0.238619,0.693730,1.614038,0.550632,0.860826,1.736744,0.585884,0.920226,2.597625,0.907870,0.828685,3.058273,1.066200,0.851380,3.208171,0.642622,0.754123,3.922195,0.824663
76.000000,1.422374,-0.295422,105.658325,-1.461931,0.393635,104.961716,-19.443071,-1.846870,150.722855,19.827520,-0.539944,149.810104,-17.480276,-1.741673,94.385635,17.041143,1.091908,92.028564,-14.948040,13.062317,56.565472,14.321316,13.421547,54.141731,-10.509798,-13.963673,23.095171,10.173570,-15.164970,22.573341,-13.151965,-9.997211,11.515116,12.899370,-11.553425,10.487325,,0.861043,0.967845,0.186802,0.731111,1.026813,0.167586,0.948841,0.971640,0.331061,0.796267,1.084060,0.302645,0.839636,1.187676,0.291033,0.820086,0.981217,0.228709,0.691310,1.581836,0.540036,0.862749,1.700589,0.578491,0.908410,2.626091,0.959279,0.818317,3.124748,1.136768,0.838314,3.245371,0.662012,0.746952,4.004230,0.847695
76.500000,1.422433,-0.304729,105.692764,-1.467415,0.391865,105.007660,-19.443169,-1.878441,150.750885,19.824480,-0.546669,149.860321,-17.492762,-1.740631,94.437866,17.048450,1.097649,92.096840,-14.951807,13.415569,56.745331,14.303650,13.813168,54.328945,-10.494576,-13.009655,22.746805,10.135097,-14.204786,22.214552,-13.191368,-8.780338,11.289236,12.901184,-10.289509,10.227005,,0.858500,0.967443,0.182036,0.732362,1.028926,0.158389,0.949230,0.970329,0.336064,0.798924,1.092288,0.297123,0.826639,1.189670,0.283115,0.821431,0.975077,0.218669,0.689919,1.547187,0.526773,0.864835,1.664967,0.570530,0.895913,2.658673,1.015206,0.809584,3.191958,1.204649,0.823236,3.287966,0.681507,0.744992,4.086105,0.867427
77.000000,1.421216,-0.313171,105.722893,-1.471051,0.390968,105.049057,-19.443832,-1.907272,150.775742,19.822411,-0.549488,149.906464,-17.509962,-1.738174,94.486938,17.059103,1.100304,92.161270,-14.956720,13.752319,56.919907,14.286168,14.181789,54.509869,-10.482298,-12.040184,22.378429,10.099208,-13.219414,21.827435,-13.236118,-7.543232,11.055175,12.911573,-8.995934,9.957383,,0.855991,0.966868,0.177811,0.732194,1.031214,0.150312,0.948503,0.969661,0.340583,0.801192,1.099846,0.291995,0.814074,1.190313,0.275743,0.820982,0.971970,0.210229,0.691035,1.521964,0.516000,0.867294,1.632608,0.563437,0.882566,2.680905,1.060714,0.800787,3.251952,1.259844,0.809021,3.318495,0.695656,0.738022,4.156625,0.877292
77.500000,1.418094,-0.321461,105.747025,-1.473292,0.390141,105.087990,-19.445160,-1.934364,150.794815,19.821331,-0.551037,149.949554,-17.531288,-1.736820,94.532242,17.069742,1.100136,92.224701,-14.959428,14.062180,57.086010,14.268120,14.535042,54.687515,-10.475465,-11.048786,21.984377,10.066157,-12.219189,21.425272,-13.291088,-6.277927,10.813061,12.928830,-7.686367,9.685712,,0.854095,0.966401,0.173379,0.732200,1.033590,0.142384,0.946391,0.969797,0.342835,0.803766,1.108372,0.286917,0.804371,1.189153,0.268087,0.819638,0.967783,0.202473,0.694486,1.490837,0.504154,0.870499,1.592136,0.556258,0.868422,2.707069,1.103221,0.793064,3.317470,1.317570,0.795398,3.353682,0.705723,0.731202,4.232265,0.886506
78.000000,1.413921,-0.329842,105.767250,-1.474463,0.389545,105.123611,-19.447298,-1.960415,150.809189,19.821484,-0.551483,149.988159,-17.552782,-1.737698,94.575317,17.079195,1.095684,92.286598,-14.959430,14.353779,57.245575,14.247993,14.869801,54.861046,-10.472012,-10.044147,21.575159,10.036761,-11.202003,21.006506,-13.353536,-4.994492,10.568403,12.952311,-6.357136,9.410947,,0.852327,0.966261,0.169146,0.733518,1.035980,0.134699,0.945077,0.969294,0.346573,0.808099,1.116408,0.283520,0.795085,1.188454,0.260627,0.817310,0.964737,0.194864,0.700399,1.455827,0.487610,0.872431,1.547772,0.547535,0.854022,2.739573,1.149865,0.787262,3.387539,1.375484,0.780653,3.397137,0.715605,0.728577,4.312090,0.894572
78.500000,1.408660,-0.337860,105.783890,-1.474602,0.389324,105.154762,-19.449562,-1.985565,150.819824,19.822100,-0.549305,150.022202,-17.577791,-1.739544,94.616127,17.089365,1.086575,92.345406,-14.957362,14.629955,57.400791,14.225073,15.179825,55.028133,-10.471724,-9.026768,21.150475,10.011894,-10.161465,20.565281,-13.420985,-3.692780,10.319478,12.983269,-5.001442,9.131858,,0.850955,0.965995,0.165699,0.734013,1.038474,0.127410,0.943531,0.969098,0.350611,0.812379,1.122060,0.280757,0.787708,1.187816,0.253812,0.814475,0.966718,0.187288,0.708693,1.429316,0.472355,0.874872,1.512306,0.537274,0.839274,2.765504,1.189910,0.781513,3.448812,1.418491,0.766659,3.431633,0.722965,0.723351,4.378342,0.897242
79.000000,1.402404,-0.345871,105.795288,-1.473309,0.388737,105.183128,-19.452175,-2.010475,150.824722,19.824451,-0.546867,150.052414,-17.603920,-1.743587,94.653854,17.098740,1.074707,92.403381,-14.949368,14.882328,57.547527,14.199050,15.470383,55.190353,-10.476843,-7.990303,20.705708,9.991098,-9.104206,20.110247,-13.497969,-2.366165,10.066098,13.020823,-3.628273,8.851658,,0.850206,0.965583,0.162360,0.734249,1.040810,0.121065,0.940745,0.968841,0.352312,0.816478,1.127808,0.278183,0.783364,1.186373,0.247244,0.811345,0.968387,0.180765,0.717773,1.402870,0.456981,0.879333,1.470026,0.527163,0.823409,2.791213,1.221580,0.775439,3.513813,1.460480,0.753539,3.463489,0.725947,0.717494,4.446696,0.898526
79.500000,1.395515,-0.354057,105.801941,-1.471316,0.387917,105.208664,-19.455484,-2.035305,150.824310,19.827934,-0.544903,150.078934,-17.628187,-1.750477,94.688393,17.107063,1.059738,92.460571,-14.934453,15.110928,57.683670,14.168760,15.741627,55.347229,-10.486876,-6.935268,20.245579,9.974867,-8.031120,19.642946,-13.581876,-1.016071,9.810379,13.063281,-2.238354,8.569726,,0.850119,0.965506,0.159058,0.735467,1.043041,0.115877,0.939184,0.968345,0.354736,0.821878,1.133650,0.277586,0.781272,1.184765,0.240610,0.807492,0.969762,0.174824,0.730006,1.371163,0.434710,0.882215,1.420673,0.515288,0.807521,2.825666,1.254364,0.771804,3.583752,1.502273,0.740696,3.504761,0.727619,0.714972,4.519370,0.898491
80.000000,1.388004,-0.362297,105.806091,-1.468801,0.386906,105.230339,-19.458975,-2.060162,150.821121,19.832470,-0.541851,150.101563,-17.653873,-1.759342,94.720779,17.114378,1.040298,92.514992,-14.915186,15.326279,57.814621,14.133876,15.988636,55.496113,-10.499078,-5.870205,19.776699,9.963956,-6.938347,19.162113,-13.669048,0.346985,9.553173,13.110371,-0.828777,8.287205,,0.850465,0.965520,0.157175,0.736540,1.045506,0.110160,0.938568,0.967994,0.358658,0.827818,1.137670,0.277126,0.781386,1.183516,0.234713,0.803432,0.975829,0.166445,0.744288,1.345339,0.412701,0.884178,1.381590,0.497544,0.792091,2.858370,1.284032,0.769063,3.647732,1.532059,0.728375,3.542851,0.728167,0.711964,4.581878,0.894009
80.500000,1.379976,-0.370701,105.805237,-1.465252,0.385216,105.248421,-19.462730,-2.085506,150.812363,19.838530,-0.539211,150.120270,-17.678356,-1.771347,94.749451,17.120384,1.017918,92.567345,-14.887387,15.517811,57.934914,14.093711,16.209877,55.636341,-10.516213,-4.786636,19.292538,9.958910,-5.824928,18.669781,-13.763853,1.731899,9.294071,13.162790,0.600445,8.004948,,0.851149,0.965230,0.155302,0.737331,1.047633,0.106251,0.937255,0.966858,0.360648,0.833437,1.140629,0.277360,0.783448,1.183645,0.229544,0.800496,0.982332,0.159636,0.757186,1.325535,0.392304,0.889289,1.340523,0.480141,0.774982,2.885934,1.301707,0.763919,3.711732,1.552186,0.715407,3.570880,0.723542,0.707994,4.639912,0.886092
81.000000,1.371896,-0.379105,105.798996,-1.461332,0.382988,105.263908,-19.467302,-2.111320,150.798996,19.845757,-0.537449,150.136490,-17.698824,-1.784740,94.772820,17.125540,0.993679,92.618126,-14.849833,15.680729,58.038204,14.048930,16.411938,55.768932,-10.538531,-3.680458,18.798649,9.958220,-4.696552,18.170927,-13.863985,3.140240,9.036825,13.218793,2.042751,7.723429,,0.853001,0.965090,0.153388,0.738467,1.049484,0.103805,0.937640,0.965922,0.362534,0.839752,1.143543,0.278770,0.789005,1.183248,0.223612,0.797368,0.988106,0.154116,0.771218,1.300538,0.363771,0.893813,1.290782,0.461483,0.758102,2.922413,1.314292,0.761374,3.779422,1.571341,0.703325,3.604879,0.714276,0.706705,4.700588,0.876853
81.500000,1.363632,-0.387703,105.790543,-1.456864,0.380318,105.275764,-19.472258,-2.137215,150.783936,19.854607,-0.535667,150.149994,-17.718822,-1.799778,94.793114,17.130331,0.967003,92.664825,-14.807554,15.830238,58.133209,14.000025,16.590332,55.889610,-10.562392,-2.564358,18.302317,9.963081,-3.551750,17.669086,-13.964841,4.557636,8.780879,13.276596,3.497086,7.446468,,0.855066,0.965175,0.153362,0.739797,1.051556,0.101088,0.939040,0.965018,0.365845,0.846610,1.145880,0.280227,0.796417,1.183017,0.219046,0.794147,0.995896,0.144658,0.787692,1.279071,0.335273,0.895519,1.248623,0.433734,0.741700,2.961589,1.324085,0.760795,3.845499,1.582206,0.691611,3.640489,0.703504,0.706432,4.756530,0.861546
82.000000,1.355147,-0.396564,105.777634,-1.451888,0.376759,105.283272,-19.477829,-2.163647,150.764648,19.864777,-0.534328,150.160065,-17.736017,-1.817303,94.808434,17.133249,0.937321,92.707146,-14.756430,15.956512,58.214573,13.945790,16.738834,55.996864,-10.589944,-1.430908,17.799206,9.974719,-2.384651,17.162308,-14.069709,5.991024,8.527035,13.337380,4.968781,7.173435,,0.857388,0.965071,0.153324,0.741194,1.053362,0.100343,0.940959,0.963451,0.368647,0.853124,1.146723,0.281735,0.805386,1.184420,0.215184,0.792553,1.004513,0.138188,0.800087,1.268617,0.312897,0.899013,1.214257,0.408145,0.724842,2.991681,1.324630,0.757042,3.904685,1.575265,0.678147,3.663966,0.689175,0.705596,4.800472,0.838367
82.500000,1.346991,-0.405178,105.758667,-1.446705,0.372620,105.287857,-19.484652,-2.189857,150.741592,19.876184,-0.533470,150.168365,-17.748274,-1.834034,94.815781,17.135801,0.906715,92.745789,-14.696573,16.050282,58.272121,13.888006,16.867367,56.093132,-10.621691,-0.274242,17.297318,9.990189,-1.202892,16.656273,-14.176880,7.441498,8.283380,13.399949,6.450233,6.905843,,0.860583,0.964915,0.153559,0.742472,1.054738,0.100905,0.944372,0.962297,0.370960,0.859898,1.147426,0.284016,0.815919,1.185905,0.211269,0.791281,1.012440,0.133777,0.810260,1.252466,0.286525,0.902840,1.168998,0.382033,0.707964,3.026107,1.312789,0.755501,3.966672,1.566030,0.664891,3.685445,0.665647,0.707168,4.845308,0.813424
83.000000,1.338833,-0.413845,105.737007,-1.440823,0.368069,105.288460,-19.492149,-2.215820,150.717667,19.889156,-0.532784,150.174591,-17.759003,-1.850849,94.818192,17.139244,0.875717,92.778015,-14.633368,16.127693,58.316422,13.828740,16.972176,56.173321,-10.654816,0.893665,16.800434,10.011171,-0.007019,16.158092,-14.281011,8.898159,8.046438,13.462564,7.937237,6.650963,,0.864010,0.964938,0.155872,0.743855,1.056265,0.102928,0.948434,0.961208,0.373954,0.866421,1.148125,0.286377,0.828024,1.187356,0.209779,0.790476,1.020052,0.127882,0.821329,1.240028,0.263078,0.904555,1.128414,0.346861,0.691886,3.065084,1.294028,0.756326,4.029167,1.548999,0.652933,3.708357,0.637480,0.709721,4.887296,0.780437
83.500000,1.330719,-0.422707,105.711502,-1.434191,0.362663,105.284164,-19.500727,-2.241585,150.691025,19.904081,-0.531803,150.177673,-17.765961,-1.868385,94.814796,17.141685,0.842571,92.802750,-14.563416,16.183765,58.345028,13.767568,17.047134,56.235359,-10.690646,2.076603,16.306150,10.038202,1.207657,15.666838,-14.386579,10.363972,7.816926,13.525463,9.433407,6.408268,,0.867545,0.964979,0.157821,0.745423,1.057558,0.106185,0.953030,0.959856,0.376914,0.872530,1.147517,0.287796,0.841346,1.189079,0.208611,0.789949,1.028194,0.127241,0.828297,1.237707,0.252495,0.903576,1.103495,0.317775,0.676608,3.094260,1.273098,0.755582,4.078524,1.513706,0.639178,3.723295,0.610007,0.713226,4.914214,0.736619
84.000000,1.322727,-0.431164,105.679382,-1.427623,0.356899,105.276405,-19.511570,-2.265778,150.660889,19.919636,-0.530533,150.179260,-17.768415,-1.883255,94.800926,17.144005,0.808941,92.821564,-14.489593,16.204918,58.344620,13.705248,17.101833,56.283741,-10.729224,3.279335,15.828052,10.068782,2.435226,15.184427,-14.488711,11.836643,7.609299,13.587693,10.934914,6.177293,,0.871257,0.964935,0.159996,0.746932,1.058497,0.110145,0.958956,0.959214,0.379245,0.878562,1.147233,0.290000,0.853444,1.191366,0.208856,0.790067,1.035558,0.129842,0.830472,1.232758,0.247544,0.902857,1.071059,0.292066,0.661649,3.119545,1.236796,0.756072,4.126902,1.472824,0.624860,3.727829,0.571909,0.718657,4.938166,0.689375
