Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
73.000000,3.754246,0.849407,97.558121,-4.290823,-0.577248,95.394455,-14.713261,2.644287,140.127106,13.145809,-3.573933,140.312500,-14.315470,-2.595367,88.944847,15.939489,1.320225,83.183960,-18.978271,-2.093658,52.009941,18.229273,10.464275,46.848053,-16.973362,-14.041451,13.844977,11.548221,-17.371119,20.849712,-21.965296,-7.051674,5.967507,15.254835,-14.575401,8.637277,,0.395196,0.837993,0.124796,0.510637,0.627506,0.148373,0.848225,2.072483,0.614005,0.809895,0.950751,0.541842,0.301516,0.648185,0.128505,0.636715,0.826288,0.281508,0.646039,1.968914,0.261901,0.361781,2.809395,1.006214,1.091093,3.087049,0.355124,0.521162,3.312371,0.684706,0.867636,3.673916,0.411845,0.448588,5.034326,0.697844
73.500000,3.757282,0.793148,97.542862,-4.360539,-0.554390,95.380646,-14.721950,2.444439,140.099655,13.047363,-3.637775,140.295349,-14.286350,-2.520016,88.942360,15.882463,1.307205,83.171272,-18.994280,-1.605465,51.992981,18.168936,11.039135,46.985638,-17.146055,-13.154480,13.712907,11.500258,-16.439869,20.621336,-22.074436,-6.028683,5.904982,15.246525,-13.344818,8.526500,,0.382610,0.832925,0.121005,0.504369,0.624375,0.147828,0.832692,2.042937,0.594448,0.743007,0.973957,0.540682,0.276756,0.617224,0.128012,0.649195,0.848974,0.304234,0.642286,1.916541,0.249654,0.369147,2.682358,1.063977,1.029829,3.092945,0.351121,0.559259,3.449421,0.822345,0.836920,3.681320,0.411490,0.451197,5.311164,0.647794
74.000000,3.760231,0.737900,97.524643,-4.419912,-0.532074,95.367561,-14.730860,2.245209,140.066956,12.955411,-3.703518,140.277695,-14.256461,-2.443821,88.935684,15.840530,1.289127,83.161469,-18.996290,-1.122215,51.978374,18.104052,11.593880,47.133255,-17.323721,-12.253128,13.582505,11.447302,-15.474716,20.351837,-22.189445,-4.988564,5.851306,15.249990,-12.055862,8.395982,,0.367395,0.830545,0.117676,0.490727,0.624061,0.149332,0.812846,2.014255,0.571800,0.692782,1.001439,0.544419,0.243668,0.589180,0.128218,0.646392,0.865651,0.328178,0.630887,1.863901,0.241801,0.371787,2.551069,1.121984,0.972735,3.092791,0.353902,0.594063,3.587791,0.984456,0.799147,3.678219,0.410202,0.456200,5.505367,0.650595
74.500000,3.763211,0.683521,97.505447,-4.465257,-0.510872,95.358047,-14.727986,2.050369,140.033737,12.868799,-3.775558,140.261169,-14.232103,-2.374702,88.923294,15.808266,1.269016,83.158836,-18.988100,-0.641613,51.967564,18.043020,12.128525,47.284550,-17.496128,-11.336967,13.453100,11.386769,-14.482056,20.049372,-22.307146,-3.937382,5.811065,15.266802,-10.743473,8.248335,,0.352177,0.829733,0.115036,0.472247,0.625260,0.151010,0.795417,1.985124,0.548936,0.657343,1.031690,0.552259,0.216853,0.564910,0.131713,0.643087,0.881903,0.349732,0.608703,1.815709,0.235692,0.373297,2.417701,1.180221,0.909338,3.091290,0.359739,0.632090,3.729864,1.155830,0.748033,3.669153,0.406877,0.470008,5.697710,0.688583
75.000000,3.768753,0.630634,97.484718,-4.498595,-0.490520,95.350327,-14.716816,1.859074,139.999176,12.789361,-3.848564,140.243958,-14.208680,-2.306824,88.906822,15.791195,1.247719,83.161224,-18.967524,-0.165714,51.957687,17.978224,12.637012,47.443325,-17.667425,-10.409527,13.325864,11.327339,-13.455868,19.705704,-22.427538,-2.871738,5.781890,15.292179,-9.370632,8.077507,,0.337985,0.831147,0.112938,0.448282,0.628445,0.154509,0.782433,1.955673,0.524823,0.654463,1.066481,0.561000,0.201332,0.542528,0.135841,0.625683,0.889380,0.368602,0.584825,1.769337,0.233310,0.374125,2.284606,1.233768,0.858946,3.084145,0.366991,0.657429,3.864924,1.308568,0.703234,3.651478,0.406077,0.483350,5.801576,0.749504
75.500000,3.772677,0.578354,97.463882,-4.524424,-0.472137,95.345299,-14.696477,1.669846,139.963699,12.710494,-3.924835,140.229477,-14.192813,-2.247917,88.883163,15.778721,1.226151,83.168106,-18.938208,0.309830,51.951935,17.912678,13.120499,47.600708,-17.824860,-9.472820,13.202745,11.263036,-12.408730,19.339865,-22.537157,-1.802685,5.765024,15.330608,-7.982464,7.898930,,0.323870,0.834719,0.111144,0.423107,0.633209,0.158203,0.770150,1.927732,0.502412,0.661291,1.102107,0.569896,0.207722,0.525456,0.141120,0.611053,0.897221,0.386741,0.561948,1.725957,0.231454,0.379129,2.148776,1.284882,0.797977,3.074893,0.375255,0.680922,4.003537,1.466149,0.656600,3.625400,0.406973,0.504232,5.911043,0.828870
76.000000,3.779293,0.527210,97.442490,-4.539569,-0.455303,95.341995,-14.665292,1.485790,139.928909,12.639497,-4.001556,140.213150,-14.178925,-2.191849,88.855247,15.775488,1.206612,83.180016,-18.900482,0.780777,51.945332,17.845091,13.572781,47.759060,-17.973179,-8.528305,13.081619,11.204647,-11.329304,18.937828,-22.642029,-0.723137,5.758567,15.368273,-6.542919,7.695040,,0.313084,0.839230,0.110018,0.398862,0.638741,0.162625,0.761823,1.896840,0.482140,0.688103,1.139172,0.576418,0.233864,0.511093,0.146786,0.586388,0.897012,0.400321,0.544542,1.684577,0.231175,0.385348,2.016358,1.324144,0.748098,3.060170,0.379578,0.687560,4.129501,1.588215,0.628013,3.592463,0.411551,0.517659,5.960921,0.897126
76.500000,3.783160,0.475868,97.420120,-4.553288,-0.441242,95.339447,-14.635540,1.301689,139.890198,12.569447,-4.076138,140.199371,-14.169575,-2.143944,88.819839,15.771635,1.187145,83.192863,-18.855774,1.248585,51.940411,17.773684,13.995975,47.912132,-18.100430,-7.579372,12.965919,11.145680,-10.230503,18.521692,-22.724382,0.356621,5.760796,15.410738,-5.085476,7.487811,,0.301850,0.845205,0.108747,0.377787,0.645953,0.167251,0.745887,1.867423,0.462685,0.713770,1.174683,0.580700,0.272090,0.502746,0.152316,0.564164,0.897964,0.414028,0.539643,1.643066,0.230770,0.396323,1.882257,1.357720,0.687289,3.042742,0.381933,0.688713,4.256922,1.710724,0.611444,3.552306,0.419630,0.535080,6.013109,0.969275
77.000000,3.787138,0.424561,97.397049,-4.559759,-0.429565,95.337387,-14.601259,1.121754,139.850906,12.508848,-4.150486,140.182236,-14.162460,-2.099785,88.779633,15.768690,1.170097,83.208649,-18.807852,1.710953,51.933529,17.701412,14.386593,48.058422,-18.210812,-6.626423,12.851972,11.094128,-9.101402,18.079884,-22.792608,1.441063,5.770430,15.443926,-3.590153,7.259353,,0.294188,0.850885,0.107806,0.365140,0.653067,0.171822,0.729485,1.833865,0.447562,0.738432,1.207367,0.583731,0.313423,0.499690,0.157296,0.536954,0.894665,0.424011,0.536554,1.602441,0.231161,0.404648,1.752491,1.374301,0.631720,3.019700,0.378111,0.675224,4.372068,1.798781,0.615238,3.506165,0.427774,0.543857,6.047173,1.018353
77.500000,3.787575,0.372013,97.371033,-4.567845,-0.420853,95.333984,-14.581367,0.941093,139.803940,12.454170,-4.217957,140.165344,-14.154808,-2.061504,88.732544,15.762104,1.152313,83.222275,-18.755663,2.165760,51.925480,17.626881,14.747681,48.198124,-18.294125,-5.673069,12.744040,11.047294,-7.950096,17.630661,-22.831520,2.523079,5.785090,15.468777,-2.072754,7.028713,,0.286687,0.856876,0.106392,0.356986,0.661956,0.176529,0.705082,1.800372,0.431915,0.761928,1.236553,0.586824,0.350552,0.501885,0.161502,0.507566,0.893672,0.433551,0.542470,1.558886,0.232394,0.415385,1.624369,1.382475,0.579439,2.993400,0.370116,0.655505,4.485681,1.879924,0.637224,3.454447,0.436191,0.550773,6.081790,1.060849
78.000000,3.784879,0.318211,97.342941,-4.571865,-0.415123,95.329460,-14.569345,0.761742,139.752457,12.412549,-4.283531,140.144165,-14.148535,-2.027122,88.680153,15.750988,1.134075,83.236420,-18.705017,2.612690,51.915173,17.552509,15.078362,48.326046,-18.355709,-4.719364,12.637631,11.006858,-6.769562,17.167370,-22.849447,3.603722,5.803761,15.479940,-0.526222,6.785912,,0.282847,0.861729,0.104647,0.359605,0.670608,0.180850,0.681801,1.764249,0.420161,0.774611,1.260418,0.592334,0.381552,0.509366,0.163454,0.479580,0.892372,0.440910,0.540114,1.514955,0.235268,0.421885,1.501619,1.372431,0.538423,2.961744,0.357243,0.626804,4.589762,1.934096,0.673365,3.398074,0.441048,0.553589,6.124373,1.080069
